Collection_Date_(M/D/Y),Site_Name,Latitude,Longitude,Trap_Type,ID_#,Female,Species_#,"If_4,_species?",Non-Culex_ID,Species_(Culex-centric),Reproductive_Status,Mean_Primary_EFL_(unadjusted),Mean_Primary_EFL,Diapause_Status_(D/ND/T),ID_Confidence,GDD_43210_TOSPC,#_of_Samples_in_Cell:,Field_or_Culvert
5/3/2022,F - Cherrybottom,40.067177,-82.899804,Gravid,XLII.F150,Y,1 or 2 or 3,,,Culex,,,,,,330,1.00,Field
5/3/2022,F - Cherrybottom,40.067177,-82.899804,Gravid,XLII.F151,Y,1 or 2 or 3,,,Culex,,,,,,330,1.00,Field
5/3/2022,F - Cherrybottom,40.067177,-82.899804,Gravid,XLII.F152,Y,1 or 2 or 3,,,Culex,,,,,,330,1.00,Field
5/3/2022,F - Cherrybottom,40.067177,-82.899804,Gravid,XLII.F153,Y,1 or 2 or 3,,,Culex,,,,,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G1,Y,1,,,Cx. pipiens,Gravid,,,ND,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G2,Y,1,,,Cx. pipiens,Gravid,,,ND,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G3,Y,1,,,Cx. pipiens,gravid,,,ND,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G4,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G5,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G6,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G7,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G8,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,,330,1.00,Field
5/3/2022,G - Maloney,40.003558,-82.96784,Gravid,XLII.G9,Y,2,,,Cx. restuans,,,,,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H1,Y,1,,,Cx. pipiens,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H2,Y,1,,,Cx. pipiens,gravid,,,ND,H,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H3,Y,1,,,Cx. pipiens,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H4,Y,1,,,Cx. pipiens,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H5,Y,1,,,Cx. pipiens,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H6,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H7,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H8,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H9,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H10,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H11,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H12,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H13,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H14,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H15,Y,2,,,Cx. restuans,gravid,,,ND,,330,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H16,Y,2,,,Cx. restuans,gravid,,,ND,L,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H17,Y,2,,,Cx. restuans,gravid,,,ND,L,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H18,Y,2,,,Cx. restuans,gravid,,,ND,L,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H19,Y,2,,,Cx. restuans,gravid,,,ND,L,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H20,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H21,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H22,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H23,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,L,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H24,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H25,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H26,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H27,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H28,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H29,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H30,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,L,316,1.00,Field
5/3/2022,H - Mock park,40.013126,-82.940743,Gravid,XLII.H31,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,L,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,2 of them,N,1,,,Cx. pipiens,,,,,H,316,2.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I1,Y,2,,,Cx. restuans,gravid,,,ND,H,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I2,Y,2,,,Cx. restuans,gravid,,,ND,H,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I3,Y,2,,,Cx. restuans,gravid,,,ND,H,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I4,Y,2,,,Cx. restuans,gravid,,,ND,L,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I5,Y,2,,,Cx. restuans,gravid,,,ND,L,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I6,Y,2,,,Cx. restuans,gravid,,,ND,L,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I7,Y,2,,,Cx. restuans,gravid,,,ND,H,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I8,Y,2,,,Cx. restuans,gravid,,,ND,H,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I9,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,L,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I10,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,316,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I11,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,L,337,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I12,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,H,337,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I13,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,L,337,1.00,Field
5/3/2022,I - Glen Echo,40.019314,-82.999391,Gravid,XLII.I14,Y,1 or 2,,,Cx. pipiens or Cx. restuans,,,,,L,337,1.00,Field
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,1 of them,Y,0,,An. punctipennis,An. punctipennis,,,,,H,337,1.00,Culvert
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,"""31"".N2",Y,1,,,Cx. pipiens,BF,,,ND,H,337,1.00,Culvert
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,"""31"".N3",Y,1,,,Cx. pipiens,BF,,,ND,L,337,1.00,Culvert
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,"""31"".N4",Y,1,,,Cx. pipiens,BF,,,ND,L,337,1.00,Culvert
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,"""31"".N5",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,"""31"".N6",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,"""31"".N7",Y,2,,,Cx. restuans,N?,25,125,ND,H,337,1.00,Culvert
5/2/2022,N - Alum Creek 2,40.014513,-82.937959,Culvert,"""31"".N8",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,2 of them,N,1,,,Cx. pipiens,,,,,H,337,2.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,1 of them,Y,0,,Anopheles?,Anopheles?,,,,,H,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J1",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J2",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J3",Y,2,,,Cx. restuans,gravid,,,ND,L,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J4",Y,2,,,Cx. restuans,N,22,110,ND,L,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J5",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J6",Y,2,,,Cx. restuans,N,14.4,72,ND,H,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J7",Y,4,territans,,Cx. territans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,"""31"".J8",Y,4,territans,,Cx. territans,gravid,,,ND,L,337,1.00,Culvert
5/2/2022,K - Storage Site,40.00041,-83.030581,Culvert,"""31"".K1",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,K - Storage Site,40.00041,-83.030581,Culvert,"""31"".K2",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,K - Storage Site,40.00041,-83.030581,Culvert,"""31"".K3",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,K - Storage Site,40.00041,-83.030581,Culvert,"""31"".K4",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,K - Storage Site,40.00041,-83.030581,Culvert,"""31"".K5",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,K - Storage Site,40.00041,-83.030581,Culvert,"""31"".K6",Y,4,territans,,Cx. territans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,M - Wolfe Park,39.9682,-82.94965,Culvert,"""31"".M1",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/2/2022,M - Wolfe Park,39.9682,-82.94965,Culvert,"""31"".M2",Y,2,,,Cx. restuans,gravid,,,ND,L,337,1.00,Culvert
5/2/2022,M - Wolfe Park,39.9682,-82.94965,Culvert,"""31"".M3",Y,4,territans,,Cx. territans,gravid,,,ND,L,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A1",Y,1,,,Cx. pipiens,BF,,,ND,L,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A2",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A3",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A4",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A5",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A6",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A7",Y,2,,,Cx. restuans,gravid,,,ND,L,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A8",Y,2,,,Cx. restuans,gravid,,,ND,L,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A9",Y,4,territans,,Cx. territans,gravid,,,ND,L,337,1.00,Culvert
5/4/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""31"".A10",Y,4,territans,,Cx. territans,gravid,,,ND,L,337,1.00,Culvert
5/4/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""31"".C1",Y,1,,,Cx. pipiens,gravid,,,ND,L,337,1.00,Culvert
5/4/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""31"".C2",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""31"".C3",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""31"".C4",Y,1,,,Cx. pipiens,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""31"".C5",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""31"".C6",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""31"".C7",Y,2,,,Cx. restuans,gravid,,,ND,H,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E1",Y,1,,,Cx. pipiens,BF,,,ND,L,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E2",Y,1,,,Cx. pipiens,BF,,,ND,L,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E3",Y,1,,,Cx. pipiens,BF,,,ND,H,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E4",Y,1,,,Cx. pipiens,BF,,,ND,H,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,3 of them,N,2,,,Cx. restuans,,,,,H,337,3.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E5",Y,1,,,Cx. pipiens,Gravid,,,ND,H,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E6",Y,1,,,Cx. pipiens,Gravid,,,ND,H,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E7",Y,1,,,Cx. pipiens,Gravid,,,ND,H,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E8",Y,1,,,Cx. pipiens,Gravid,,,ND,H,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E9",Y,1,,,Cx. pipiens,Gravid,,,ND,L,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E10",Y,1,,,Cx. pipiens,Gravid,,,ND,L,337,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E11",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E12",Y,1,,,Cx. pipiens,Y,15.8,79,T,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E13",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E14",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E15",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E16",Y,2,,,Cx. restuans,N?,35.4,177,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E17",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E18",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E19",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E20",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E21",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E22",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E23",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E24",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E25",Y,4,territans,,Cx. territans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E26",Y,4,territans,,Cx. territans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E27",Y,4,territans,,Cx. territans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E28",Y,4,territans,,Cx. territans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E29",Y,4,territans,,Cx. territans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""31"".E30",Y,4,territans,,Cx. territans,Gravid,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I1",Y,1,,,Cx. pipiens,BF,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I2",Y,2,,,Cx. restuans,BF,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I3",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I4",Y,1,,,Cx. pipiens,Y,23.4,117,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I5",Y,1,,,Cx. pipiens,Y,23.6,118,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I6",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I7",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I8",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I9",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I10",Y,1,,,Cx. pipiens,Gravid,,,ND,,,1.00,Culvert
5/4/2022,I - Glen Echo,40.019386,-82.997082,Culvert,"""31"".I11",Y,2,,,Cx. restuans,Gravid,,,ND,,,1.00,Culvert
5/10/2022,L - OSU Sewer,40.004413,-83.0218,Culvert,"""32"".L1",Y,2,,,Cx. restuans,BF,,,ND,L,399,1.00,Culvert
5/10/2022,L - OSU Sewer,40.004413,-83.0218,Culvert,"""32"".L2",Y,4,Cx. territans,,Cx. territans,Gravid,,,ND,H,399,1.00,Culvert
5/10/2022,J - Walcutt Run,40.007238,-83.139694,Culvert,1 of them,Y,0,,An. perplexens,An. perplexens,,,,,L,399,1.00,Culvert
5/10/2022,K - Storage Stie,40.00041,-83.030581,Culvert,1 of them,Y,0,,An. punctipennis,An. punctipennis,,,,,H,399,1.00,Culvert
5/10/2022,K - Storage Stie,40.00041,-83.030581,Culvert,1 of them,Y,0,,An perplexens,An perplexens,,,,,L,399,1.00,Culvert
5/10/2022,K - Storage Stie,40.00041,-83.030581,Culvert,"""32"".K1",Y,2,,,Cx. restuans,Gravid,,,ND,H,399,1.00,Culvert
5/10/2022,K - Storage Stie,40.00041,-83.030581,Culvert,"""32"".K2",Y,2,,,Cx. restuans,Gravid,,,ND,H,399,1.00,Culvert
5/10/2022,N - Alum Creek,40.014513,-82.937959,Culvert,1 of them,N,0,,An. punctipennis,An. punctipennis,,,,,H,399,1.00,Culvert
5/10/2022,N - Alum Creek,40.014513,-82.937959,Culvert,1 of them,Y,0,,An. perplexens,An. perplexens,,,,,H,399,1.00,Culvert
5/10/2022,N - Alum Creek,40.014513,-82.937959,Culvert,5 of them,Y,0,,An. punctipennis,An. punctipennis,,,,,H,399,5.00,Culvert
5/10/2022,N - Alum Creek,40.014513,-82.937959,Culvert,"""32"".N1",Y,1,,,Cx. pipiens,Gravid,,,ND,H,399,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,1 of them,Y,0,,An. punctipennis,An. punctipennis,,,,,H,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,1 of them,N,1,,,Cx. pipiens,,,,,L,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,1 of them,N,2,,,Cx. restuans,,,,,H,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""32"".A1",Y,1,,,Cx. pipiens,Y,12,60,D,H,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""32"".A2",Y,1,,,Cx. pipiens,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""32"".A3",Y,2,,,Cx. restuans,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""32"".A4",Y,2,,,Cx. restuans,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""32"".A5",Y,2,,,Cx. restuans,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,A - Smith Park,40.023851,-83.04567,Culvert,"""32"".A6",Y,2,,,Cx. restuans,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""32"".C1",Y,2,,,Cx. restuans,BF,,,ND,L,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,3 of them,Y,0,,An. punctipennis,An. punctipennis,,,,,H,440,3.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,1 of them,N,1,,,Cx. pipiens,,,,,L,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,3 of them,N,2,,,Cx. restuans,,,,,L,440,3.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""32"".C2",Y,1,,,Cx. pipiens,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""32"".C3",Y,1,,,Cx. pipiens,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""32"".C4",Y,2,,,Cx. restuans,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""32"".C5",Y,2,,,Cx. restuans,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""32"".C6",Y,2,,,Cx. restuans,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,C - Overbrook,40.047441,-83.019584,Culvert,"""32"".C7",Y,4,erraticus,,Cx. erraticus,Y,21,105,ND,H,440,1.00,Culvert
5/12/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,1 of them,Y,0,,Ae. grossbecki,Ae. grossbecki,,,,,H,440,1.00,Culvert
5/12/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,1 of them,N,4,territans,,Cx. territans,,,,,H,440,1.00,Culvert
5/12/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""32"".E1",Y,1,,,Cx. pipiens,Gravid,,,ND,H,440,1.00,Culvert
5/12/2022,E - Woodward Nature Preserve,40.073394,-82.98371,Culvert,"""32"".E2",Y,4,territans,,Cx. territans,Gravid,,,ND,H,440,1.00,Culvert
